,Prediction
2014-07-01,0.9530930697971289
2014-07-02,0.7977394050337209
2014-07-03,0.17186756258621372
2014-07-04,0.3463427226319581
2014-07-07,0.5010582176109817
2014-07-08,0.6680354633812355
2014-07-09,0.47533383410968477
2014-07-10,0.5643050143867083
2014-07-11,0.13217739201421086
2014-07-14,0.1512819850700356
2014-07-15,0.8043090553725318
2014-07-16,0.5248892099178891
2014-07-17,0.5084571778017519
2014-07-18,0.4360982292528789
2014-07-21,0.27158184290194815
2014-07-22,0.467353532928467
2014-07-23,0.31246658638871966
2014-07-24,0.7645874825827289
2014-07-25,0.6689860656785783
2014-07-28,0.28302644769331886
2014-07-29,0.6074343265619719
2014-07-30,0.16315528236737073
2014-07-31,0.41403664291578046
2014-08-01,0.2449450202075395
2014-08-04,0.3584603112518403
2014-08-05,0.6518573604713142
2014-08-06,0.33430176138777284
2014-08-07,0.2982079980604029
2014-08-08,0.2082376356823081
2014-08-11,0.48107232647430803
2014-08-12,0.7299278657757391
2014-08-13,0.28905506303644457
2014-08-14,0.7215704058532375
2014-08-15,0.1757086739326358
2014-08-18,0.6634607233210549
2014-08-19,0.1311706308062284
2014-08-20,0.06322728298894185
2014-08-21,0.1583516595573827
2014-08-22,0.4128995725126315
2014-08-26,0.22479923323300338
2014-08-27,0.4658406300653527
2014-08-28,0.6907453598720716
2014-08-29,0.5703214773485658
2014-09-01,0.7401213442914253
2014-09-02,0.6495999550584719
2014-09-03,0.4397983874058651
2014-09-04,0.4149258591246479
2014-09-05,0.5170225607975686
2014-09-08,0.608903146623426
2014-09-09,0.6394132063867237
2014-09-10,0.8208543227985551
2014-09-11,0.41218805643450973
2014-09-12,0.18227530005255643
2014-09-15,0.8869504916989125
2014-09-16,0.49683512155302567
2014-09-17,0.5898736082256538
2014-09-18,0.1389022440896247
2014-09-19,0.11412809539569262
2014-09-22,0.34102370113156094
2014-09-23,0.5417136624167393
2014-09-24,0.7775860553559694
2014-09-25,0.8305895151865956
2014-09-26,0.9189945398425903
2014-09-29,0.8280790109202468
2014-09-30,0.4198790754937132
2014-10-01,0.7348595559527099
2014-10-02,0.23058446179402295
2014-10-03,0.30480120250061626
2014-10-06,0.24929451545781517
2014-10-07,0.46465368855425837
2014-10-08,0.4109618727926758
2014-10-09,0.29260845208080205
2014-10-10,0.5225417591555672
2014-10-13,0.4412611591107364
2014-10-14,0.6736648556237248
2014-10-15,0.3778362188768396
2014-10-16,0.5011125329571173
2014-10-17,0.3545784597355232
2014-10-20,0.29322392150428606
2014-10-21,0.5601581341948657
2014-10-22,0.23394751982186726
2014-10-23,0.49202611393224166
2014-10-24,0.39584097403793606
2014-10-27,0.35786579151983844
2014-10-28,0.33063404976919475
2014-10-29,0.14188530865110438
2014-10-30,0.9344984705507182
2014-10-31,0.7793911574259783
2014-11-03,0.8724073996083175
2014-11-04,0.2373282419416337
2014-11-05,0.06278904200780314
2014-11-06,0.10470697683688165
2014-11-07,0.9287057153937147
2014-11-10,0.7100544070947942
2014-11-11,0.9398670169255285
2014-11-12,0.5670118163835884
2014-11-13,0.28573815748503845
2014-11-14,0.48911491176053057
2014-11-17,0.22395039119127538
2014-11-18,0.2602873271204991
2014-11-19,0.10770051035389729
2014-11-20,0.264208422806164
2014-11-21,0.9108684677711698
2014-11-24,0.9885279726123409
2014-11-25,0.7049235536617134
2014-11-26,0.9518513225398002
2014-11-27,0.936189230676119
2014-11-28,0.49446727414227615
2014-12-01,0.8131752093621966
2014-12-02,0.5364187267354034
2014-12-03,0.1556104800706207
2014-12-04,0.3209783783343878
2014-12-05,0.7415758219030902
2014-12-08,0.8647190271988736
2014-12-09,0.9707993191084481
2014-12-10,0.4835073237530404
2014-12-11,0.42938085942773524
2014-12-12,0.33016137340523144
2014-12-15,0.4870218939746958
2014-12-16,0.5866884973023886
2014-12-17,0.6573980363367531
2014-12-18,0.41645102486735935
2014-12-19,0.5950684350873191
2014-12-22,0.3671223441270498
2014-12-23,0.2680623622658451
2014-12-24,0.6881152161893255
2014-12-29,0.8591484004995481
2014-12-30,0.5376038149593025
